portnum,Service_name,protocol,open_frequency
773,submit,tcp,0.000013
775,entomb,tcp,0.000013
781,hp-collector,tcp,0.000013
845,unknown,tcp,0.000013
893,unknown,tcp,0.000013
896,unknown,tcp,0.000013
910,kink,tcp,0.000013
932,unknown,tcp,0.000013
937,unknown,tcp,0.000013
954,unknown,tcp,0.000013
955,unknown,tcp,0.000013
976,unknown,tcp,0.000013
977,unknown,tcp,0.000013
986,unknown,tcp,0.000013
1360,mimer,tcp,0.000013
1361,linx,tcp,0.000013
1363,ndm-requester,tcp,0.000013
1367,dcs,tcp,0.000013
1371,fc-cli,tcp,0.000013
1374,molly,tcp,0.000013
1383,gwha,tcp,0.000013
1391,iclpv-sas,tcp,0.000013
1395,iclpv-wsm,tcp,0.000013
1396,dvl-activemail,tcp,0.000013
1407,dbsa-lm,tcp,0.000013
1408,sophia-lm,tcp,0.000013
1411,af,tcp,0.000013
1416,novell-lu6.2,tcp,0.000013
1418,timbuktu-srv2,tcp,0.000013
1419,timbuktu-srv3,tcp,0.000013
1423,essbase,tcp,0.000013
1427,mloadd,tcp,0.000013
1429,nms,tcp,0.000013
1430,tpdu,tcp,0.000013
1440,eicon-slp,tcp,0.000013
1448,oc-lm,tcp,0.000013
1449,peport,tcp,0.000013
1451,infoman,tcp,0.000013
1453,genie-lm,tcp,0.000013
1457,valisys-lm,tcp,0.000013
1458,nrcabq-lm,tcp,0.000013
1459,proshare1,tcp,0.000013
1462,world-lm,tcp,0.000013
1464,msl_lmd,tcp,0.000013
1469,aal-lm,tcp,0.000013
1470,uaiact,tcp,0.000013
1473,openmath,tcp,0.000013
1480,pacerforum,tcp,0.000013
1482,miteksys-lm,tcp,0.000013
1488,docstor,tcp,0.000013
1491,anynetgateway,tcp,0.000013
1502,shivadiscovery,tcp,0.000013
1505,funkproxy,tcp,0.000013
1508,diagmond,tcp,0.000013
1509,robcad-lm,tcp,0.000013
1518,vpvd,tcp,0.000013
1532,miroconnect,tcp,0.000013
1540,rds,tcp,0.000013
1541,rds2,tcp,0.000013
1542,gridgen-elmd,tcp,0.000013
1543,simba-cs,tcp,0.000013
1670,netview-aix-10,tcp,0.000013
1671,netview-aix-11,tcp,0.000013
1672,netview-aix-12,tcp,0.000013
1987,tr-rsrb-p1,tcp,0.000013
1993,snmp-tcp-port,tcp,0.000013
2016,bootserver,tcp,0.000013
2019,whosockami,tcp,0.000013
2028,submitserver,tcp,0.000013
2108,rkinit,tcp,0.000013
2564,hp-3000-telnet,tcp,0.000013
2766,listen,tcp,0.000013
3421,bmap,tcp,0.000013
3984,mapper-nodemgr,tcp,0.000013
4133,nuts_bootp,tcp,0.000013
4672,rfa,tcp,0.000013
4987,maybe-veritas,tcp,0.000013
5193,aol-3,tcp,0.000013
5303,hacl-probe,tcp,0.000013
5490,connect-proxy,tcp,0.000013
5713,proshareaudio,tcp,0.000013
5714,prosharevideo,tcp,0.000013
5717,prosharenotify,tcp,0.000013
6141,meta-corp,tcp,0.000013
6548,powerchuteplus,tcp,0.000013
7326,icb,tcp,0.000013
7464,pythonds,tcp,0.000013
13701,netbackup,tcp,0.000013
13714,netbackup,tcp,0.000013
13715,netbackup,tcp,0.000013
13718,netbackup,tcp,0.000013
13721,netbackup,tcp,0.000013
15151,bo2k,tcp,0.000013
17007,isode-dua,tcp,0.000013
17300,kuang2,tcp,0.000013
18187,opsec-ela,tcp,0.000013
19150,gkrellm,tcp,0.000013
27002,flexlm2,tcp,0.000013
27003,flexlm3,tcp,0.000013
27005,flexlm5,tcp,0.000013
27007,flexlm7,tcp,0.000013
27009,flexlm9,tcp,0.000013
43188,reachout,tcp,0.000013
